date,min,max,median,q1,q3,stdev,count
2023-09-19T00:00:00.000Z,0,0.1,0,0,0,0.005,555
2023-09-20T00:00:00.000Z,0,0,0,0,0,0,528
2023-09-21T00:00:00.000Z,0,0.1,0,0,0,0.011,580
2023-09-22T00:00:00.000Z,0,0.1,0,0,0,0.005,572
2023-09-23T00:00:00.000Z,0,0,0,0,0,0,580
2023-09-24T00:00:00.000Z,0,0,0,0,0,0,571
2023-09-25T00:00:00.000Z,0,0,0,0,0,0,581
2023-09-26T00:00:00.000Z,0,0.1,0,0,0,0.004,549
2023-09-27T00:00:00.000Z,0,8.67,0,0,0,0.363,571
2023-09-28T00:00:00.000Z,0,21.97,0,0,0,1.643,582
2023-09-29T00:00:00.000Z,0,0.1,0,0,0,0.004,543
2023-09-30T00:00:00.000Z,0,0,0,0,0,0,565
2023-10-01T00:00:00.000Z,0,0,0,0,0,0,543
2023-10-02T00:00:00.000Z,0,0.07,0,0,0,0.004,544
2023-10-03T00:00:00.000Z,0,0,0,0,0,0,569
2023-10-04T00:00:00.000Z,0,0,0,0,0,0,576
2023-10-05T00:00:00.000Z,0,0,0,0,0,0,572
2023-10-06T00:00:00.000Z,0,0.07,0,0,0,0.003,565
2023-10-07T00:00:00.000Z,0,0,0,0,0,0,567
2023-10-08T00:00:00.000Z,0,0,0,0,0,0,569
2023-10-09T00:00:00.000Z,0,0.1,0,0,0,0.004,551
2023-10-10T00:00:00.000Z,0,0.1,0,0,0,0.004,546
2023-10-11T00:00:00.000Z,0,0,0,0,0,0,558
2023-10-12T00:00:00.000Z,0,0,0,0,0,0,559
2023-10-13T00:00:00.000Z,0,0.03,0,0,0,0.001,554
2023-10-14T00:00:00.000Z,0,0,0,0,0,0,569
2023-10-15T00:00:00.000Z,0,0,0,0,0,0,572
2023-10-16T00:00:00.000Z,0,0.1,0,0,0,0.004,567
2023-10-17T00:00:00.000Z,0,0.1,0,0,0,0.01,564
2023-10-18T00:00:00.000Z,0,0,0,0,0,0,549
2023-10-19T00:00:00.000Z,0,0.1,0,0,0,0.004,554
2023-10-20T00:00:00.000Z,0,0,0,0,0,0,578
2023-10-21T00:00:00.000Z,0,0,0,0,0,0,579
2023-10-22T00:00:00.000Z,0,0,0,0,0,0,570
2023-10-23T00:00:00.000Z,0,0,0,0,0,0,578
2023-10-24T00:00:00.000Z,0,0,0,0,0,0,573
2023-10-25T00:00:00.000Z,0,0,0,0,0,0,576
2023-10-26T00:00:00.000Z,0,0,0,0,0,0,574
2023-10-27T00:00:00.000Z,0,0,0,0,0,0,575
2023-10-28T00:00:00.000Z,0,0,0,0,0,0,581
2023-10-29T00:00:00.000Z,0,0.4,0,0,0,0.038,574
2023-10-30T00:00:00.000Z,0,0,0,0,0,0,581
2023-10-31T00:00:00.000Z,0,0.1,0,0,0,0.005,584
2023-11-01T00:00:00.000Z,0,0.1,0,0,0,0.004,556
2023-11-02T00:00:00.000Z,0,0.1,0,0,0,0.004,550
2023-11-03T00:00:00.000Z,0,0,0,0,0,0,578
2023-11-04T00:00:00.000Z,0,0,0,0,0,0,583
2023-11-05T00:00:00.000Z,0,0,0,0,0,0,581
2023-11-06T00:00:00.000Z,0,0.17,0,0,0,0.012,573
2023-11-07T00:00:00.000Z,0,0.1,0,0,0,0.004,573
2023-11-08T00:00:00.000Z,0,0.2,0,0,0,0.014,577
2023-11-09T00:00:00.000Z,0,0,0,0,0,0,541
2023-11-10T00:00:00.000Z,0,0,0,0,0,0,568
2023-11-11T00:00:00.000Z,0,0.4,0,0,0,0.043,572
2023-11-12T00:00:00.000Z,0,0,0,0,0,0,350
2023-11-13T00:00:00.000Z,0,0,0,0,0,0,571
2023-11-14T00:00:00.000Z,0,0.03,0,0,0,0.001,574
2023-11-15T00:00:00.000Z,0,0,0,0,0,0,572
2023-11-16T00:00:00.000Z,0,0.1,0,0,0,0.006,575
2023-11-17T00:00:00.000Z,0,0,0,0,0,0,560
2023-11-18T00:00:00.000Z,0,0.1,0,0,0,0.027,562
2023-11-19T00:00:00.000Z,0,0.2,0,0,0,0.034,572
2023-11-20T00:00:00.000Z,0,0.1,0,0,0,0.008,574
2023-11-21T00:00:00.000Z,0,0.1,0,0,0,0.005,575
2023-11-22T00:00:00.000Z,0,0.1,0,0,0,0.016,580
2023-11-23T00:00:00.000Z,0,0,0,0,0,0,584
2023-11-24T00:00:00.000Z,0,0.1,0,0,0,0.01,578
2023-11-25T00:00:00.000Z,0,0.1,0,0,0,0.013,573
2023-11-26T00:00:00.000Z,0,0.1,0,0,0,0.014,571
2023-11-27T00:00:00.000Z,0,0.1,0,0,0,0.035,578
2023-11-28T00:00:00.000Z,0,0.1,0,0,0,0.017,582
2023-11-29T00:00:00.000Z,0,0.1,0,0,0,0.017,580
2023-11-30T00:00:00.000Z,0,0.1,0,0,0,0.026,585
2023-12-01T00:00:00.000Z,0,0.1,0,0,0,0.027,577
2023-12-02T00:00:00.000Z,0,0.1,0,0,0,0.033,526
2023-12-03T00:00:00.000Z,0,0.1,0,0,0,0.031,581
2023-12-04T00:00:00.000Z,0,0.2,0,0,0.1,0.045,580
2023-12-05T00:00:00.000Z,0,0.2,0.1,0.03,0.1,0.048,575
2023-12-06T00:00:00.000Z,0,0.2,0.07,0,0.1,0.051,579
2023-12-07T00:00:00.000Z,0,0.1,0,0,0,0.031,580
2023-12-08T00:00:00.000Z,0,0.1,0,0,0,0.005,580
2023-12-09T00:00:00.000Z,0,0.1,0,0,0,0.007,584
2023-12-10T00:00:00.000Z,0,0.1,0,0,0,0.006,585
2023-12-11T00:00:00.000Z,0,0.1,0,0,0,0.008,579
2023-12-12T00:00:00.000Z,0,0.1,0,0,0,0.01,582
2023-12-13T00:00:00.000Z,0,0.1,0,0,0,0.008,585
2023-12-14T00:00:00.000Z,0,0.1,0,0,0,0.028,581
2023-12-15T00:00:00.000Z,0,0.2,0,0,0,0.025,581
2023-12-16T00:00:00.000Z,0,0.1,0,0,0,0.008,580
2023-12-17T00:00:00.000Z,0,0.03,0,0,0,0.002,587
2023-12-18T00:00:00.000Z,0,0.3,0,0,0,0.03,583
2023-12-19T00:00:00.000Z,0,0.17,0,0,0,0.012,579
2023-12-20T00:00:00.000Z,0,0.1,0,0,0,0.011,583
2023-12-21T00:00:00.000Z,0,0.1,0,0,0,0.005,584
2023-12-22T00:00:00.000Z,0,0.03,0,0,0,0.001,579
2023-12-23T00:00:00.000Z,0,0.1,0,0,0,0.008,583
2023-12-24T00:00:00.000Z,0,0.2,0,0,0,0.04,575
2023-12-25T00:00:00.000Z,0,0.1,0,0,0,0.014,584
2023-12-26T00:00:00.000Z,0,0.13,0,0,0,0.034,512
2023-12-27T00:00:00.000Z,0,0.1,0,0,0,0.03,581
2023-12-28T00:00:00.000Z,0,0.2,0,0,0,0.032,576
2023-12-29T00:00:00.000Z,0,0.1,0,0,0,0.008,576
2023-12-30T00:00:00.000Z,0,0.1,0,0,0,0.011,584
2023-12-31T00:00:00.000Z,0,0.1,0,0,0,0.019,574
2024-01-01T00:00:00.000Z,0,0.1,0,0,0,0.016,576
2024-01-02T00:00:00.000Z,0,0.1,0,0,0,0.017,483
2024-01-03T00:00:00.000Z,0,0.1,0,0,0,0.017,568
2024-01-04T00:00:00.000Z,0,0.1,0,0,0.07,0.042,579
2024-01-05T00:00:00.000Z,0,0.13,0,0,0,0.037,576
2024-01-06T00:00:00.000Z,0,0.2,0,0,0.1,0.045,583
2024-01-07T00:00:00.000Z,0,0.3,0.1,0,0.1,0.055,583
2024-01-08T00:00:00.000Z,0,0.2,0,0,0.1,0.049,581
2024-01-09T00:00:00.000Z,0,0.1,0,0,0,0.016,585
2024-01-10T00:00:00.000Z,0,0.1,0,0,0,0.004,577
2024-01-11T00:00:00.000Z,0,0.03,0,0,0,0.001,584
2024-01-12T00:00:00.000Z,0,0.1,0,0,0,0.013,585
2024-01-13T00:00:00.000Z,0,0.1,0,0,0,0.008,580
2024-01-14T00:00:00.000Z,0,0.1,0,0,0,0.014,574
2024-01-15T00:00:00.000Z,0,0.1,0,0,0,0.032,580
2024-01-16T00:00:00.000Z,0,0.27,0.1,0,0.1,0.053,573
2024-01-17T00:00:00.000Z,0,0.2,0,0,0,0.039,581
2024-01-18T00:00:00.000Z,0,0.1,0,0,0,0.035,582
2024-01-19T00:00:00.000Z,0,0.3,0.1,0,0.1,0.06,577
2024-01-20T00:00:00.000Z,0,0.3,0.1,0.03,0.1,0.059,584
2024-01-21T00:00:00.000Z,0,0.1,0,0,0,0.022,580
2024-01-22T00:00:00.000Z,0,0,0,0,0,0,580
2024-01-23T00:00:00.000Z,0,0.1,0,0,0,0.004,580
2024-01-24T00:00:00.000Z,0,0.1,0,0,0,0.011,566
2024-01-25T00:00:00.000Z,0,0.1,0,0,0,0.027,585
2024-01-26T00:00:00.000Z,0,0.1,0,0,0,0.019,583
2024-01-27T00:00:00.000Z,0,0.1,0,0,0,0.012,585
2024-01-28T00:00:00.000Z,0,0,0,0,0,0,586
2024-01-29T00:00:00.000Z,0,0,0,0,0,0,583
2024-01-30T00:00:00.000Z,0,0.1,0,0,0,0.009,585
2024-01-31T00:00:00.000Z,0,0.23,0,0,0,0.032,587
2024-02-01T00:00:00.000Z,0,0,0,0,0,0,556
2024-02-02T00:00:00.000Z,0,0.1,0,0,0,0.005,529
2024-02-03T00:00:00.000Z,0,0,0,0,0,0,572
2024-02-04T00:00:00.000Z,0,0.1,0,0,0,0.016,574
2024-02-05T00:00:00.000Z,0,0.1,0,0,0,0.026,582
2024-02-06T00:00:00.000Z,0,0.1,0,0,0,0.03,584
2024-02-07T00:00:00.000Z,0,0.2,0,0,0.03,0.042,578
2024-02-08T00:00:00.000Z,0,0.2,0,0,0.1,0.05,555
2024-02-09T00:00:00.000Z,0,0.2,0,0,0.1,0.046,577
2024-02-10T00:00:00.000Z,0,0.2,0,0,0.07,0.044,578
2024-02-11T00:00:00.000Z,0,0.1,0,0,0,0.035,582
2024-02-12T00:00:00.000Z,0,0.17,0,0,0,0.033,576
2024-02-13T00:00:00.000Z,0,0.1,0,0,0,0.015,580
2024-02-14T00:00:00.000Z,0,0.1,0,0,0,0.017,583
2024-02-15T00:00:00.000Z,0,0.1,0,0,0,0.014,569
2024-02-16T00:00:00.000Z,0,0.8,0,0,0.1,0.104,579
2024-02-17T00:00:00.000Z,0,0.1,0,0,0,0.012,576
2024-02-18T00:00:00.000Z,0,0.1,0,0,0,0.018,577
2024-02-19T00:00:00.000Z,0,0,0,0,0,0,582
2024-02-20T00:00:00.000Z,0,0.07,0,0,0,0.004,581
2024-02-21T00:00:00.000Z,0,0.33,0,0,0,0.02,584
2024-02-22T00:00:00.000Z,0,0,0,0,0,0,581
2024-02-23T00:00:00.000Z,0,0,0,0,0,0,578
2024-02-24T00:00:00.000Z,0,0,0,0,0,0,579
2024-02-25T00:00:00.000Z,0,0,0,0,0,0,582
2024-02-26T00:00:00.000Z,0,0,0,0,0,0,579
2024-02-27T00:00:00.000Z,0,0,0,0,0,0,580
2024-02-28T00:00:00.000Z,0,0,0,0,0,0,585
2024-02-29T00:00:00.000Z,0,0,0,0,0,0,582
2024-03-01T00:00:00.000Z,0,0,0,0,0,0,537
2024-03-02T00:00:00.000Z,0,0,0,0,0,0,580
2024-03-03T00:00:00.000Z,0,0,0,0,0,0,581
2024-03-04T00:00:00.000Z,0,0.1,0,0,0,0.004,578
2024-03-05T00:00:00.000Z,0,0.1,0,0,0,0.004,577
2024-03-06T00:00:00.000Z,0,0.1,0,0,0,0.01,574
2024-03-07T00:00:00.000Z,0,0.1,0,0,0,0.014,564
2024-03-08T00:00:00.000Z,0,0.1,0,0,0,0.013,576
2024-03-09T00:00:00.000Z,0,0.1,0,0,0,0.007,576
2024-03-10T00:00:00.000Z,0,0.1,0,0,0,0.012,577
2024-03-11T00:00:00.000Z,0,0.1,0,0,0,0.021,557
2024-03-12T00:00:00.000Z,0,0.1,0,0,0,0.021,572
2024-03-13T00:00:00.000Z,0,0.1,0,0,0,0.013,577
2024-03-14T00:00:00.000Z,0,0,0,0,0,0,578
2024-03-15T00:00:00.000Z,0,0,0,0,0,0,579
2024-03-16T00:00:00.000Z,0,0,0,0,0,0,584
2024-03-17T00:00:00.000Z,0,0.1,0,0,0,0.016,575
2024-03-18T00:00:00.000Z,0,0.1,0,0,0,0.031,583
2024-03-19T00:00:00.000Z,0,0.1,0,0,0,0.028,586
2024-03-20T00:00:00.000Z,0,0.1,0,0,0,0.014,581
2024-03-21T00:00:00.000Z,0,0,0,0,0,0,586
2024-03-22T00:00:00.000Z,0,0,0,0,0,0,506
2024-03-23T00:00:00.000Z,0,0,0,0,0,0,538
2024-03-24T00:00:00.000Z,0,0.1,0,0,0,0.006,569
2024-03-25T00:00:00.000Z,0,0.1,0,0,0,0.004,588
2024-03-26T00:00:00.000Z,0,0,0,0,0,0,589
2024-03-27T00:00:00.000Z,0,0,0,0,0,0,588
2024-03-28T00:00:00.000Z,0,0.07,0,0,0,0.003,583
2024-03-29T00:00:00.000Z,0,0,0,0,0,0,366
2024-03-30T00:00:00.000Z,0,0,0,0,0,0,580
2024-03-31T00:00:00.000Z,0,0,0,0,0,0,582
2024-04-01T00:00:00.000Z,0,0,0,0,0,0,536
2024-04-02T00:00:00.000Z,0,0,0,0,0,0,583
2024-04-03T00:00:00.000Z,0,0.1,0,0,0,0.012,586
2024-04-04T00:00:00.000Z,0,0.1,0,0,0,0.019,589
2024-04-05T00:00:00.000Z,0,0.03,0,0,0,0.001,583
2024-04-06T00:00:00.000Z,0,0.1,0,0,0,0.006,580
2024-04-07T00:00:00.000Z,0,0,0,0,0,0,587
2024-04-08T00:00:00.000Z,0,0.1,0,0,0,0.006,575
2024-04-09T00:00:00.000Z,0,0.47,0,0,0,0.019,581
2024-04-10T00:00:00.000Z,0,0,0,0,0,0,574
2024-04-11T00:00:00.000Z,0,0,0,0,0,0,566
2024-04-12T00:00:00.000Z,0,0,0,0,0,0,563
2024-04-13T00:00:00.000Z,0,0,0,0,0,0,583
2024-04-14T00:00:00.000Z,0,0,0,0,0,0,586
2024-04-15T00:00:00.000Z,0,0.3,0,0,0,0.027,585
2024-04-16T00:00:00.000Z,0,0.1,0,0,0,0.004,584
2024-04-17T00:00:00.000Z,0,0.1,0,0,0,0.005,576
2024-04-18T00:00:00.000Z,0,0.1,0,0,0,0.015,584
2024-04-19T00:00:00.000Z,0,0.1,0,0,0,0.016,579
2024-04-20T00:00:00.000Z,0,0.1,0,0,0,0.018,556
2024-04-21T00:00:00.000Z,0,0.1,0,0,0,0.016,584
2024-04-22T00:00:00.000Z,0,0.1,0,0,0,0.023,579
2024-04-23T00:00:00.000Z,0,0.1,0,0,0,0.017,577
2024-04-24T00:00:00.000Z,0,0,0,0,0,0,580
2024-04-25T00:00:00.000Z,0,0.1,0,0,0,0.005,582
2024-04-26T00:00:00.000Z,0,0.1,0,0,0,0.007,575
2024-04-27T00:00:00.000Z,0,0,0,0,0,0,584
2024-04-28T00:00:00.000Z,0,0.8,0,0,0,0.087,586
2024-04-29T00:00:00.000Z,0,0.1,0,0,0,0.004,584
2024-04-30T00:00:00.000Z,0,0,0,0,0,0,584
2024-05-01T00:00:00.000Z,0,0.1,0,0,0,0.004,547
2024-05-02T00:00:00.000Z,0,0,0,0,0,0,586
2024-05-03T00:00:00.000Z,0,0,0,0,0,0,584
2024-05-04T00:00:00.000Z,0,0,0,0,0,0,370
2024-05-05T00:00:00.000Z,0,0,0,0,0,0,475
2024-05-06T00:00:00.000Z,0,0.1,0,0,0,0.004,578
2024-05-07T00:00:00.000Z,0,0.1,0,0,0,0.004,573
2024-05-08T00:00:00.000Z,0,0,0,0,0,0,575
2024-05-09T00:00:00.000Z,0,0,0,0,0,0,574
2024-05-10T00:00:00.000Z,0,0,0,0,0,0,573
2024-05-11T00:00:00.000Z,0,0,0,0,0,0,575
2024-05-12T00:00:00.000Z,0,0.1,0,0,0,0.004,572
2024-05-13T00:00:00.000Z,0,0.1,0,0,0,0.004,578
2024-05-14T00:00:00.000Z,0,0.1,0,0,0,0.007,586
2024-05-15T00:00:00.000Z,0,0.1,0,0,0,0.007,581
2024-05-16T00:00:00.000Z,0,0.1,0,0,0,0.007,578
2024-05-17T00:00:00.000Z,0,0,0,0,0,0,583
2024-05-18T00:00:00.000Z,0,0,0,0,0,0,585
2024-05-19T00:00:00.000Z,0,0.1,0,0,0,0.01,584
2024-05-20T00:00:00.000Z,0,0,0,0,0,0,582
2024-05-21T00:00:00.000Z,0,0.1,0,0,0,0.006,586
2024-05-22T00:00:00.000Z,0,0,0,0,0,0,586
2024-05-23T00:00:00.000Z,0,0,0,0,0,0,586
2024-05-24T00:00:00.000Z,0,0,0,0,0,0,585
2024-05-25T00:00:00.000Z,0,0.1,0,0,0,0.012,586
2024-05-26T00:00:00.000Z,0,0.2,0,0,0,0.015,586
2024-05-27T00:00:00.000Z,0,0.2,0,0,0,0.024,582
2024-05-28T00:00:00.000Z,0,0.1,0,0,0,0.025,585
2024-05-29T00:00:00.000Z,0,0.1,0,0,0,0.009,585
2024-05-30T00:00:00.000Z,0,0.1,0,0,0,0.01,585
2024-05-31T00:00:00.000Z,0,0.1,0,0,0,0.007,585
2024-06-01T00:00:00.000Z,0,0.1,0,0,0,0.007,553
2024-06-02T00:00:00.000Z,0,0,0,0,0,0,586
2024-06-03T00:00:00.000Z,0,0.1,0,0,0,0.018,585
2024-06-04T00:00:00.000Z,0,0.1,0,0,0,0.006,585
2024-06-05T00:00:00.000Z,0,0.1,0,0,0,0.006,583
2024-06-06T00:00:00.000Z,0,0,0,0,0,0,584
2024-06-07T00:00:00.000Z,0,0,0,0,0,0,581
2024-06-08T00:00:00.000Z,0,0,0,0,0,0,584
2024-06-09T00:00:00.000Z,0,0,0,0,0,0,584
2024-06-10T00:00:00.000Z,0,0,0,0,0,0,581
2024-06-11T00:00:00.000Z,0,0.1,0,0,0,0.004,583
2024-06-12T00:00:00.000Z,0,0.1,0,0,0,0.004,582
2024-06-13T00:00:00.000Z,0,0.07,0,0,0,0.004,584
2024-06-14T00:00:00.000Z,0,0,0,0,0,0,583
2024-06-15T00:00:00.000Z,0,0.1,0,0,0,0.008,516
2024-06-16T00:00:00.000Z,0,0.1,0,0,0,0.006,587
2024-06-17T00:00:00.000Z,0,0.1,0,0,0,0.004,581
2024-06-18T00:00:00.000Z,0,0.1,0,0,0,0.006,585
2024-06-19T00:00:00.000Z,0,0.03,0,0,0,0.001,583
2024-06-20T00:00:00.000Z,0,0.1,0,0,0,0.011,582
2024-06-21T00:00:00.000Z,0,0.05,0,0,0,0.002,581
2024-06-22T00:00:00.000Z,0,0,0,0,0,0,576
2024-06-23T00:00:00.000Z,0,0,0,0,0,0,583
2024-06-24T00:00:00.000Z,0,0,0,0,0,0,582
2024-06-25T00:00:00.000Z,0,0.1,0,0,0,0.017,585
2024-06-26T00:00:00.000Z,0,0.1,0,0,0,0.009,586
2024-06-27T00:00:00.000Z,0,0.52,0,0,0,0.024,584
2024-06-28T00:00:00.000Z,0,0.1,0,0,0,0.018,586
2024-06-29T00:00:00.000Z,0,0.1,0,0,0,0.006,586
2024-06-30T00:00:00.000Z,0,0,0,0,0,0,586
2024-07-01T00:00:00.000Z,0,0.1,0,0,0,0.007,572
2024-07-02T00:00:00.000Z,0,0.1,0,0,0,0.005,581
2024-07-03T00:00:00.000Z,0,1.5,0,0,0,0.068,585
2024-07-04T00:00:00.000Z,0,0.1,0,0,0,0.01,584
2024-07-05T00:00:00.000Z,0,0.1,0,0,0,0.004,584
2024-07-06T00:00:00.000Z,0,0.03,0,0,0,0.001,585
2024-07-07T00:00:00.000Z,0,0.08,0,0,0,0.003,587
2024-07-08T00:00:00.000Z,0,0,0,0,0,0,583
2024-07-09T00:00:00.000Z,0,0.1,0,0,0,0.004,587
2024-07-10T00:00:00.000Z,0,0.1,0,0,0,0.004,584
2024-07-11T00:00:00.000Z,0,0.1,0,0,0,0.007,579
2024-07-12T00:00:00.000Z,0,0.1,0,0,0,0.013,579
2024-07-13T00:00:00.000Z,0,0.13,0,0,0,0.017,587
2024-07-14T00:00:00.000Z,0,0.08,0,0,0,0.004,586
2024-07-15T00:00:00.000Z,0,0.1,0,0,0,0.015,585
2024-07-16T00:00:00.000Z,0,0.1,0,0,0,0.017,584
2024-07-17T00:00:00.000Z,0,0.1,0,0,0,0.007,584
2024-07-18T00:00:00.000Z,0,0.1,0,0,0,0.009,584
2024-07-19T00:00:00.000Z,0,0.1,0,0,0,0.015,579
2024-07-20T00:00:00.000Z,0,0.1,0,0,0,0.004,585
2024-07-21T00:00:00.000Z,0,0.5,0,0,0,0.05,584
2024-07-22T00:00:00.000Z,0,0.4,0,0,0,0.053,580
2024-07-23T00:00:00.000Z,0,0.1,0,0,0,0.007,586
2024-07-24T00:00:00.000Z,0,0.1,0,0,0,0.01,584
2024-07-25T00:00:00.000Z,0,0.1,0,0,0,0.006,583
2024-07-26T00:00:00.000Z,0,0.1,0,0,0,0.022,583
2024-07-27T00:00:00.000Z,0,0.1,0,0,0,0.007,586
2024-07-28T00:00:00.000Z,0,0,0,0,0,0,584
2024-07-29T00:00:00.000Z,0,0,0,0,0,0,583
2024-07-30T00:00:00.000Z,0,0.05,0,0,0,0.002,563
2024-07-31T00:00:00.000Z,0,0.1,0,0,0,0.004,547
2024-08-01T00:00:00.000Z,0,0,0,0,0,0,560
2024-08-02T00:00:00.000Z,0,0,0,0,0,0,578
2024-08-03T00:00:00.000Z,0,0.1,0,0,0,0.004,568
2024-08-04T00:00:00.000Z,0,0.1,0,0,0,0.008,546
2024-08-05T00:00:00.000Z,0,0.2,0,0,0,0.014,545
2024-08-06T00:00:00.000Z,0,23.37,0,0,0,1.885,547
2024-08-07T00:00:00.000Z,0,34.08,0,0,0,2.816,559
2024-08-08T00:00:00.000Z,0,13.6,0,0,0,0.576,563
2024-08-09T00:00:00.000Z,0,0.1,0,0,0,0.008,545
2024-08-10T00:00:00.000Z,0,0.1,0,0,0,0.012,532
2024-08-11T00:00:00.000Z,0,28.97,0,0,0,1.642,570
2024-08-12T00:00:00.000Z,0,0.05,0,0,0,0.002,551
2024-08-13T00:00:00.000Z,0,0.1,0,0,0,0.009,549
2024-08-14T00:00:00.000Z,0,0.1,0,0,0,0.016,531
2024-08-15T00:00:00.000Z,0,0.1,0,0,0,0.013,479
2024-08-16T00:00:00.000Z,0,0.1,0,0,0,0.008,450
2024-08-17T00:00:00.000Z,0,0.1,0,0,0,0.008,531
2024-08-18T00:00:00.000Z,0,6.8,0,0,0,0.293,539
2024-08-19T00:00:00.000Z,0,0.1,0,0,0,0.004,550
2024-08-20T00:00:00.000Z,0,24.17,0,0,0,1.046,533
2024-08-21T00:00:00.000Z,0,14.93,0,0,0,0.637,548
2024-08-22T00:00:00.000Z,0,15.4,0,0,0,0.663,544
2024-08-23T00:00:00.000Z,0,0.1,0,0,0,0.006,551
2024-08-24T00:00:00.000Z,0,0.08,0,0,0,0.004,551
2024-08-25T00:00:00.000Z,0,0.1,0,0,0,0.011,545
2024-08-26T00:00:00.000Z,0,0.1,0,0,0,0.004,541
2024-08-27T00:00:00.000Z,0,0.1,0,0,0,0.005,544
2024-08-28T00:00:00.000Z,0,0.1,0,0,0,0.014,547
2024-08-29T00:00:00.000Z,0,0.1,0,0,0,0.008,546
2024-08-30T00:00:00.000Z,0,0,0,0,0,0,541
2024-08-31T00:00:00.000Z,0,0,0,0,0,0,547
2024-09-01T00:00:00.000Z,0,0.07,0,0,0,0.003,548
2024-09-02T00:00:00.000Z,0,0,0,0,0,0,549
2024-09-03T00:00:00.000Z,0,0.03,0,0,0,0.001,545
2024-09-04T00:00:00.000Z,0,0.1,0,0,0,0.01,544
2024-09-05T00:00:00.000Z,0,0.1,0,0,0,0.022,548
2024-09-06T00:00:00.000Z,0,0.2,0,0,0,0.026,539
2024-09-07T00:00:00.000Z,0,0.2,0,0,0,0.031,482
2024-09-08T00:00:00.000Z,0,0.1,0,0,0,0.023,548
2024-09-09T00:00:00.000Z,0,0.1,0,0,0,0.013,553
2024-09-10T00:00:00.000Z,0,0,0,0,0,0,531
2024-09-11T00:00:00.000Z,0,0,0,0,0,0,555
2024-09-12T00:00:00.000Z,0,0,0,0,0,0,551
2024-09-13T00:00:00.000Z,0,0,0,0,0,0,520
2024-09-14T00:00:00.000Z,0,0,0,0,0,0,568
2024-09-15T00:00:00.000Z,0,0,0,0,0,0,552
2024-09-16T00:00:00.000Z,0,0,0,0,0,0,567
2024-09-17T00:00:00.000Z,0,0.05,0,0,0,0.002,552
2024-09-18T00:00:00.000Z,0,0,0,0,0,0,557
2024-09-19T00:00:00.000Z,0,0.1,0,0,0,0.008,552
2024-09-20T00:00:00.000Z,0,0.1,0,0,0,0.006,559
2024-09-21T00:00:00.000Z,0,0,0,0,0,0,568
2024-09-22T00:00:00.000Z,0,0,0,0,0,0,564
2024-09-23T00:00:00.000Z,0,0,0,0,0,0,545
2024-09-24T00:00:00.000Z,0,0.1,0,0,0,0.006,548
2024-09-25T00:00:00.000Z,0,0.1,0,0,0,0.004,548
2024-09-26T00:00:00.000Z,0,0,0,0,0,0,563
2024-09-27T00:00:00.000Z,0,0,0,0,0,0,415
2024-09-28T00:00:00.000Z,0,0,0,0,0,0,401
2024-09-29T00:00:00.000Z,0,0,0,0,0,0,563
2024-09-30T00:00:00.000Z,0,0.1,0,0,0,0.006,563
2024-10-01T00:00:00.000Z,0,0,0,0,0,0,559
2024-10-02T00:00:00.000Z,0,0,0,0,0,0,556
2024-10-03T00:00:00.000Z,0,0,0,0,0,0,406
2024-10-04T00:00:00.000Z,0,0.1,0,0,0,0.005,573
2024-10-05T00:00:00.000Z,0,0,0,0,0,0,569
2024-10-06T00:00:00.000Z,0,0,0,0,0,0,555
2024-10-07T00:00:00.000Z,0,34.3,0,0,0,1.457,553
2024-10-08T00:00:00.000Z,0,0,0,0,0,0,546
2024-10-09T00:00:00.000Z,0,0,0,0,0,0,551
2024-10-10T00:00:00.000Z,0,0,0,0,0,0,555
2024-10-11T00:00:00.000Z,0,0,0,0,0,0,564
2024-10-12T00:00:00.000Z,0,0,0,0,0,0,568
2024-10-13T00:00:00.000Z,0,0,0,0,0,0,555
2024-10-14T00:00:00.000Z,0,0,0,0,0,0,507
2024-10-15T00:00:00.000Z,0,0.1,0,0,0,0.005,548
2024-10-16T00:00:00.000Z,0,0.1,0,0,0,0.007,569
2024-10-17T00:00:00.000Z,0,0,0,0,0,0,544
2024-10-18T00:00:00.000Z,0,0,0,0,0,0,561
2024-10-19T00:00:00.000Z,0,0,0,0,0,0,550
2024-10-20T00:00:00.000Z,0,0,0,0,0,0,551
2024-10-21T00:00:00.000Z,0,0,0,0,0,0,567
2024-10-22T00:00:00.000Z,0,0,0,0,0,0,552
2024-10-23T00:00:00.000Z,0,0,0,0,0,0,565
2024-10-24T00:00:00.000Z,0,0,0,0,0,0,550
2024-10-25T00:00:00.000Z,0,0,0,0,0,0,513
2024-10-26T00:00:00.000Z,0,0,0,0,0,0,542
2024-10-27T00:00:00.000Z,0,0,0,0,0,0,537
2024-10-28T00:00:00.000Z,0,0,0,0,0,0,536
2024-10-29T00:00:00.000Z,0,0,0,0,0,0,560
2024-10-30T00:00:00.000Z,0,0,0,0,0,0,542
2024-10-31T00:00:00.000Z,0,0,0,0,0,0,553
2024-11-01T00:00:00.000Z,0,0,0,0,0,0,537
2024-11-02T00:00:00.000Z,0,0.1,0,0,0,0.004,539
2024-11-03T00:00:00.000Z,0,0,0,0,0,0,518
2024-11-04T00:00:00.000Z,0,0.1,0,0,0,0.006,464
2024-11-05T00:00:00.000Z,0,0,0,0,0,0,401
2024-11-06T00:00:00.000Z,0,0.1,0,0,0,0.02,380
